"description","region","gender","industry","skill","x","y"
"Dmnl~|","IT","male","agri","low",-1.6295,0
"","IT","male","agri","low",-1.6204,1e-04
"","IT","male","agri","low",-1.3649,0.0093
"","IT","male","agri","low",-1.1942,0.0202
"","IT","male","agri","low",-1.0985,0.0303
"","IT","male","agri","low",-1.0243,0.0403
"","IT","male","agri","low",-0.937,0.0543
"","IT","male","agri","low",-0.8474,0.0717
"","IT","male","agri","low",-0.7522,0.0928
"","IT","male","agri","low",-0.7125,0.1027
"","IT","male","agri","low",-0.6621,0.1166
"","IT","male","agri","low",-0.6475,0.1208
"","IT","male","agri","low",-0.6004,0.1369
"","IT","male","agri","low",-0.5057,0.1716
"","IT","male","agri","low",-0.4465,0.1951
"","IT","male","agri","low",-0.3024,0.2558
"","IT","male","agri","low",-0.21,0.2998
"","IT","male","agri","low",-0.0975,0.3588
"","IT","male","agri","low",-0.0185,0.4038
"","IT","male","agri","low",0.0083,0.4195
"","IT","male","agri","low",0.2299,0.5551
"","IT","male","agri","low",0.3353,0.6223
"","IT","male","agri","low",0.5518,0.7647
"","IT","male","agri","low",0.6971,0.8649
"","IT","male","agri","low",0.8008,0.941
"","IT","male","agri","low",1.0004,1.0993
"","IT","male","agri","low",1.098,1.1815
"","IT","male","agri","low",1.2178,1.2877
"","IT","male","agri","low",1.4079,1.4625
"","IT","male","agri","low",2.408,2.4144
"","IT","male","agri","low",3.7292,3.7292
"","IT","male","agri","medium",-1.2213,0
"","IT","male","agri","medium",-1.0712,0.0078
"","IT","male","agri","medium",-0.9366,0.02
"","IT","male","agri","medium",-0.8543,0.0317
"","IT","male","agri","medium",-0.8042,0.0407
"","IT","male","agri","medium",-0.7585,0.0499
"","IT","male","agri","medium",-0.6351,0.0772
"","IT","male","agri","medium",-0.5829,0.0921
"","IT","male","agri","medium",-0.525,0.1101
"","IT","male","agri","medium",-0.4918,0.1208
"","IT","male","agri","medium",-0.461,0.1314
"","IT","male","agri","medium",-0.4397,0.1401
"","IT","male","agri","medium",-0.3883,0.1616
"","IT","male","agri","medium",-0.3033,0.1989
"","IT","male","agri","medium",-0.2119,0.2447
"","IT","male","agri","medium",-0.1825,0.26
"","IT","male","agri","medium",-0.1107,0.2989
"","IT","male","agri","medium",0.0264,0.3796
"","IT","male","agri","medium",0.1245,0.4399
"","IT","male","agri","medium",0.2266,0.5103
"","IT","male","agri","medium",0.2815,0.5505
"","IT","male","agri","medium",0.4487,0.6836
"","IT","male","agri","medium",0.8241,1.0008
"","IT","male","agri","medium",1.433,1.5325
"","IT","male","agri","medium",2.1313,2.1735
"","IT","male","agri","medium",3.5854,3.5854
"","IT","male","agri","high",-1.5734,0
"","IT","male","agri","high",-1.5186,0.0039
"","IT","male","agri","high",-1.3535,0.0304
"","IT","male","agri","high",-0.4384,0.2051
"","IT","male","agri","high",-0.0497,0.3325
"","IT","male","agri","high",0.0076,0.3623
"","IT","male","agri","high",0.5018,0.7174
"","IT","male","agri","high",1.4546,1.4805
"","IT","male","agri","high",2.1497,2.1497
"","IT","female","agri","low",-1.5672,0
"","IT","female","agri","low",-1.252,0.0049
"","IT","female","agri","low",-1.0974,0.0176
"","IT","female","agri","low",-1.0328,0.0259
"","IT","female","agri","low",-0.9803,0.0333
"","IT","female","agri","low",-0.9287,0.0429
"","IT","female","agri","low",-0.8454,0.0614
"","IT","female","agri","low",-0.7883,0.0756
"","IT","female","agri","low",-0.7659,0.0819
"","IT","female","agri","low",-0.7318,0.0919
"","IT","female","agri","low",-0.6893,0.1055
"","IT","female","agri","low",-0.6047,0.1347
"","IT","female","agri","low",-0.5626,0.1507
"","IT","female","agri","low",-0.379,0.2249
"","IT","female","agri","low",-0.3568,0.234
"","IT","female","agri","low",-0.319,0.2508
"","IT","female","agri","low",-0.24,0.2897
"","IT","female","agri","low",-0.0351,0.398
"","IT","female","agri","low",0.0078,0.4225
"","IT","female","agri","low",0.1435,0.506
"","IT","female","agri","low",0.3141,0.6177
"","IT","female","agri","low",0.4895,0.7404
"","IT","female","agri","low",0.7702,0.945
"","IT","female","agri","low",1.1661,1.2498
"","IT","female","agri","low",1.4398,1.4768
"","IT","female","agri","low",2.873,2.873
"","IT","female","agri","medium",-1.7969,0
"","IT","female","agri","medium",-1.7926,1e-04
"","IT","female","agri","medium",-1.3681,0.0204
"","IT","female","agri","medium",-1.1996,0.0332
"","IT","female","agri","medium",-1.18,0.0356
"","IT","female","agri","medium",-1.0856,0.0521
"","IT","female","agri","medium",-0.8479,0.1042
"","IT","female","agri","medium",-0.7466,0.1304
"","IT","female","agri","medium",-0.5517,0.198
"","IT","female","agri","medium",-0.2194,0.3316
"","IT","female","agri","medium",-0.0775,0.3928
"","IT","female","agri","medium",0.1438,0.4971
"","IT","female","agri","medium",0.3523,0.614
"","IT","female","agri","medium",0.4736,0.696
"","IT","female","agri","medium",0.7727,0.9081
"","IT","female","agri","medium",0.9834,1.0698
"","IT","female","agri","medium",1.2681,1.3084
"","IT","female","agri","medium",1.4468,1.4693
"","IT","female","agri","medium",1.7361,1.7392
"","IT","female","agri","medium",1.9581,1.9581
"","IT","female","agri","high",-1.2028,0
"","IT","female","agri","high",0.8314,0.8314
"","IT","male","mining","low",-2.2864,0
"","IT","male","mining","low",-2.2264,1e-04
"","IT","male","mining","low",-2.1398,9e-04
"","IT","male","mining","low",-2.0573,0.0021
"","IT","male","mining","low",-2.0059,0.003
"","IT","male","mining","low",-1.9203,0.0049
"","IT","male","mining","low",-1.8235,0.008
"","IT","male","mining","low",-1.774,0.0098
"","IT","male","mining","low",-1.6428,0.0151
"","IT","male","mining","low",-1.5541,0.0201
"","IT","male","mining","low",-1.3895,0.0309
"","IT","male","mining","low",-1.2612,0.0404
"","IT","male","mining","low",-1.1497,0.0501
"","IT","male","mining","low",-1.0512,0.0601
"","IT","male","mining","low",-0.9629,0.0701
"","IT","male","mining","low",-0.87,0.0814
"","IT","male","mining","low",-0.8045,0.0902
"","IT","male","mining","low",-0.7391,0.1
"","IT","male","mining","low",-0.627,0.1208
"","IT","male","mining","low",-0.502,0.1508
"","IT","male","mining","low",-0.4151,0.1761
"","IT","male","mining","low",-0.3443,0.2001
"","IT","male","mining","low",-0.2175,0.25
"","IT","male","mining","low",-0.11,0.299
"","IT","male","mining","low",-0.0099,0.3506
"","IT","male","mining","low",0.0024,0.3574
"","IT","male","mining","low",0.074,0.3981
"","IT","male","mining","low",0.2479,0.5057
"","IT","male","mining","low",0.3934,0.6026
"","IT","male","mining","low",0.5479,0.7145
"","IT","male","mining","low",0.6575,0.7998
"","IT","male","mining","low",0.7816,0.9009
"","IT","male","mining","low",0.9069,1.0077
"","IT","male","mining","low",1.0178,1.1047
"","IT","male","mining","low",1.1272,1.2022
"","IT","male","mining","low",1.2354,1.3011
"","IT","male","mining","low",1.3509,1.4084
"","IT","male","mining","low",1.53,1.5771
"","IT","male","mining","low",1.6,1.6439
"","IT","male","mining","low",1.7681,1.8056
"","IT","male","mining","low",2.036,2.0658
"","IT","male","mining","low",2.1811,2.2075
"","IT","male","mining","low",2.571,2.5914
"","IT","male","mining","low",3.0887,3.1048
"","IT","male","mining","low",5.1189,5.1248
"","IT","male","mining","low",8.7342,8.7342
"","IT","male","mining","medium",-2.1433,0
"","IT","male","mining","medium",-2.1046,1e-04
"","IT","male","mining","medium",-1.9675,0.0011
"","IT","male","mining","medium",-1.8991,0.002
"","IT","male","mining","medium",-1.846,0.0029
"","IT","male","mining","medium",-1.7513,0.005
"","IT","male","mining","medium",-1.6374,0.0083
"","IT","male","mining","medium",-1.5792,0.0103
"","IT","male","mining","medium",-1.3528,0.0201
"","IT","male","mining","medium",-1.1812,0.0303
"","IT","male","mining","medium",-1.0548,0.04
"","IT","male","mining","medium",-0.952,0.0501
"","IT","male","mining","medium",-0.8675,0.06
"","IT","male","mining","medium",-0.7929,0.0701
"","IT","male","mining","medium",-0.7309,0.0806
"","IT","male","mining","medium",-0.6828,0.09
"","IT","male","mining","medium",-0.6363,0.1003
"","IT","male","mining","medium",-0.5377,0.1258
"","IT","male","mining","medium",-0.4597,0.15
"","IT","male","mining","medium",-0.3895,0.175
"","IT","male","mining","medium",-0.3269,0.2001
"","IT","male","mining","medium",-0.2148,0.252
"","IT","male","mining","medium",-0.118,0.3026
"","IT","male","mining","medium",-0.034,0.3502
"","IT","male","mining","medium",-0.0015,0.3695
"","IT","male","mining","medium",1e-04,0.3705
"","IT","male","mining","medium",0.0497,0.4007
"","IT","male","mining","medium",0.1273,0.4496
"","IT","male","mining","medium",0.2041,0.5
"","IT","male","mining","medium",0.2799,0.5515
"","IT","male","mining","medium",0.3541,0.6041
"","IT","male","mining","medium",0.4177,0.6505
"","IT","male","mining","medium",0.4847,0.7004
"","IT","male","mining","medium",0.6147,0.8005
"","IT","male","mining","medium",0.7443,0.9036
"","IT","male","mining","medium",0.8642,1.0019
"","IT","male","mining","medium",0.9852,1.1033
"","IT","male","mining","medium",1.1016,1.2043
"","IT","male","mining","medium",1.2262,1.3148
"","IT","male","mining","medium",1.3233,1.4023
"","IT","male","mining","medium",1.552,1.6112
"","IT","male","mining","medium",1.7592,1.8046
"","IT","male","mining","medium",1.9679,2.002
"","IT","male","mining","medium",2.4925,2.5113
"","IT","male","mining","medium",3.1562,3.1662
"","IT","male","mining","medium",4.1774,4.1819
"","IT","male","mining","medium",5.058,5.0601
"","IT","male","mining","medium",5.4081,5.4097
"","IT","male","mining","medium",6.1191,6.1197
"","IT","male","mining","medium",6.9186,6.9186
"","IT","male","mining","high",-1.6358,0
"","IT","male","mining","high",-1.5623,0.0011
"","IT","male","mining","high",-1.2252,0.0105
"","IT","male","mining","high",-1.0002,0.0248
"","IT","male","mining","high",-0.8832,0.0365
"","IT","male","mining","high",-0.8326,0.0421
"","IT","male","mining","high",-0.7787,0.0509
"","IT","male","mining","high",-0.7336,0.0601
"","IT","male","mining","high",-0.6288,0.0842
"","IT","male","mining","high",-0.5452,0.1056
"","IT","male","mining","high",-0.4879,0.1222
"","IT","male","mining","high",-0.4307,0.1417
"","IT","male","mining","high",-0.3803,0.161
"","IT","male","mining","high",-0.325,0.1844
"","IT","male","mining","high",-0.2864,0.2016
"","IT","male","mining","high",-0.2473,0.2206
"","IT","male","mining","high",-0.1884,0.2503
"","IT","male","mining","high",-0.0798,0.3076
"","IT","male","mining","high",0.0017,0.3526
"","IT","male","mining","high",0.0893,0.4054
"","IT","male","mining","high",0.2397,0.5043
"","IT","male","mining","high",0.3797,0.607
"","IT","male","mining","high",0.5082,0.7071
"","IT","male","mining","high",0.646,0.8229
"","IT","male","mining","high",0.8715,1.0224
"","IT","male","mining","high",1.3437,1.4475
"","IT","male","mining","high",1.9522,2.0092
"","IT","male","mining","high",2.6354,2.6575
"","IT","male","mining","high",3.1683,3.1794
"","IT","male","mining","high",3.3444,3.3535
"","IT","male","mining","high",5.3293,5.3293
"","IT","female","mining","low",-2.0427,0
"","IT","female","mining","low",-2.0128,1e-04
"","IT","female","mining","low",-1.8746,0.0013
"","IT","female","mining","low",-1.7991,0.0026
"","IT","female","mining","low",-1.738,0.004
"","IT","female","mining","low",-1.5472,0.0107
"","IT","female","mining","low",-1.3036,0.0253
"","IT","female","mining","low",-1.2366,0.0305
"","IT","female","mining","low",-1.1173,0.0425
"","IT","female","mining","low",-1.0522,0.05
"","IT","female","mining","low",-0.953,0.0632
"","IT","female","mining","low",-0.8962,0.0714
"","IT","female","mining","low",-0.7603,0.094
"","IT","female","mining","low",-0.7244,0.1007
"","IT","female","mining","low",-0.6287,0.1212
"","IT","female","mining","low",-0.547,0.1412
"","IT","female","mining","low",-0.4698,0.1624
"","IT","female","mining","low",-0.4022,0.1827
"","IT","female","mining","low",-0.3485,0.2
"","IT","female","mining","low",-0.208,0.2529
"","IT","female","mining","low",-0.0984,0.3014
"","IT","female","mining","low",-0.0026,0.3498
"","IT","female","mining","low",0.003,0.3528
"","IT","female","mining","low",0.0107,0.3569
"","IT","female","mining","low",0.0873,0.4003
"","IT","female","mining","low",0.1746,0.4554
"","IT","female","mining","low",0.2447,0.502
"","IT","female","mining","low",0.387,0.6019
"","IT","female","mining","low",0.5213,0.704
"","IT","female","mining","low",0.6805,0.8328
"","IT","female","mining","low",0.8931,1.0119
"","IT","female","mining","low",0.9981,1.1037
"","IT","female","mining","low",1.1164,1.2094
"","IT","female","mining","low",1.3374,1.4128
"","IT","female","mining","low",1.5807,1.6406
"","IT","female","mining","low",1.7722,1.821
"","IT","female","mining","low",2.0136,2.0513
"","IT","female","mining","low",2.3481,2.3741
"","IT","female","mining","low",2.7641,2.7802
"","IT","female","mining","low",2.8356,2.8506
"","IT","female","mining","low",2.9672,2.9807
"","IT","female","mining","low",6.107,6.107
"","IT","female","mining","medium",-2.277,0
"","IT","female","mining","medium",-2.245,1e-04
"","IT","female","mining","medium",-2.1883,5e-04
"","IT","female","mining","medium",-2.1377,0.0011
"","IT","female","mining","medium",-2.0842,0.002
"","IT","female","mining","medium",-1.9895,0.0043
"","IT","female","mining","medium",-1.9688,0.005
"","IT","female","mining","medium",-1.8389,0.0102
"","IT","female","mining","medium",-1.535,0.0239
"","IT","female","mining","medium",-1.3808,0.0321
"","IT","female","mining","medium",-1.2587,0.0402
"","IT","female","mining","medium",-1.1424,0.0504
"","IT","female","mining","medium",-1.0393,0.061
"","IT","female","mining","medium",-0.952,0.0709
"","IT","female","mining","medium",-0.8791,0.0801
"","IT","female","mining","medium",-0.8083,0.0909
"","IT","female","mining","medium",-0.7538,0.1007
"","IT","female","mining","medium",-0.6581,0.1201
"","IT","female","mining","medium",-0.5717,0.1402
"","IT","female","mining","medium",-0.4973,0.1611
"","IT","female","mining","medium",-0.4362,0.1802
"","IT","female","mining","medium",-0.377,0.2002
"","IT","female","mining","medium",-0.321,0.2209
"","IT","female","mining","medium",-0.2616,0.2444
"","IT","female","mining","medium",-0.2117,0.2659
"","IT","female","mining","medium",-0.1349,0.3014
"","IT","female","mining","medium",-0.0358,0.3526
"","IT","female","mining","medium",-0.0038,0.3701
"","IT","female","mining","medium",0.0097,0.3777
"","IT","female","mining","medium",0.0504,0.4012
"","IT","female","mining","medium",0.1444,0.4576
"","IT","female","mining","medium",0.2129,0.5007
"","IT","female","mining","medium",0.2921,0.5529
"","IT","female","mining","medium",0.3619,0.6006
"","IT","female","mining","medium",0.4996,0.7001
"","IT","female","mining","medium",0.6356,0.8038
"","IT","female","mining","medium",0.8925,1.0125
"","IT","female","mining","medium",1.1587,1.2406
"","IT","female","mining","medium",1.4601,1.5107
"","IT","female","mining","medium",1.7187,1.7542
"","IT","female","mining","medium",1.9841,2.0101
"","IT","female","mining","medium",2.5168,2.5307
"","IT","female","mining","medium",3.3064,3.3118
"","IT","female","mining","medium",4.1249,4.1282
"","IT","female","mining","medium",6.3384,6.3384
"","IT","female","mining","high",-1.7955,0
"","IT","female","mining","high",-1.4307,0.0014
"","IT","female","mining","high",-1.1324,0.0106
"","IT","female","mining","high",-0.948,0.0213
"","IT","female","mining","high",-0.8577,0.0312
"","IT","female","mining","high",-0.8069,0.0401
"","IT","female","mining","high",-0.7448,0.0528
"","IT","female","mining","high",-0.7123,0.0605
"","IT","female","mining","high",-0.6887,0.0671
"","IT","female","mining","high",-0.6363,0.0823
"","IT","female","mining","high",-0.5959,0.0951
"","IT","female","mining","high",-0.5751,0.1023
"","IT","female","mining","high",-0.5109,0.1253
"","IT","female","mining","high",-0.4248,0.1597
"","IT","female","mining","high",-0.3229,0.2043
"","IT","female","mining","high",-0.2235,0.2532
"","IT","female","mining","high",-0.1294,0.3016
"","IT","female","mining","high",0.0688,0.4191
"","IT","female","mining","high",0.2176,0.5196
"","IT","female","mining","high",0.3324,0.6022
"","IT","female","mining","high",0.596,0.8069
"","IT","female","mining","high",0.9664,1.1128
"","IT","female","mining","high",1.1943,1.3088
"","IT","female","mining","high",1.4902,1.5705
"","IT","female","mining","high",1.7772,1.8296
"","IT","female","mining","high",2.269,2.2939
"","IT","female","mining","high",3.0763,3.082
"","IT","female","mining","high",3.5053,3.5053
"","IT","male","manufacturing","low",-2.2864,0
"","IT","male","manufacturing","low",-2.2264,1e-04
"","IT","male","manufacturing","low",-2.1398,9e-04
"","IT","male","manufacturing","low",-2.0573,0.0021
"","IT","male","manufacturing","low",-2.0059,0.003
"","IT","male","manufacturing","low",-1.9203,0.0049
"","IT","male","manufacturing","low",-1.8235,0.008
"","IT","male","manufacturing","low",-1.774,0.0098
"","IT","male","manufacturing","low",-1.6428,0.0151
"","IT","male","manufacturing","low",-1.5541,0.0201
"","IT","male","manufacturing","low",-1.3895,0.0309
"","IT","male","manufacturing","low",-1.2612,0.0404
"","IT","male","manufacturing","low",-1.1497,0.0501
"","IT","male","manufacturing","low",-1.0512,0.0601
"","IT","male","manufacturing","low",-0.9629,0.0701
"","IT","male","manufacturing","low",-0.87,0.0814
"","IT","male","manufacturing","low",-0.8045,0.0902
"","IT","male","manufacturing","low",-0.7391,0.1
"","IT","male","manufacturing","low",-0.627,0.1208
"","IT","male","manufacturing","low",-0.502,0.1508
"","IT","male","manufacturing","low",-0.4151,0.1761
"","IT","male","manufacturing","low",-0.3443,0.2001
"","IT","male","manufacturing","low",-0.2175,0.25
"","IT","male","manufacturing","low",-0.11,0.299
"","IT","male","manufacturing","low",-0.0099,0.3506
"","IT","male","manufacturing","low",0.0024,0.3574
"","IT","male","manufacturing","low",0.074,0.3981
"","IT","male","manufacturing","low",0.2479,0.5057
"","IT","male","manufacturing","low",0.3934,0.6026
"","IT","male","manufacturing","low",0.5479,0.7145
"","IT","male","manufacturing","low",0.6575,0.7998
"","IT","male","manufacturing","low",0.7816,0.9009
"","IT","male","manufacturing","low",0.9069,1.0077
"","IT","male","manufacturing","low",1.0178,1.1047
"","IT","male","manufacturing","low",1.1272,1.2022
"","IT","male","manufacturing","low",1.2354,1.3011
"","IT","male","manufacturing","low",1.3509,1.4084
"","IT","male","manufacturing","low",1.53,1.5771
"","IT","male","manufacturing","low",1.6,1.6439
"","IT","male","manufacturing","low",1.7681,1.8056
"","IT","male","manufacturing","low",2.036,2.0658
"","IT","male","manufacturing","low",2.1811,2.2075
"","IT","male","manufacturing","low",2.571,2.5914
"","IT","male","manufacturing","low",3.0887,3.1048
"","IT","male","manufacturing","low",5.1189,5.1248
"","IT","male","manufacturing","low",8.7342,8.7342
"","IT","male","manufacturing","medium",-2.1433,0
"","IT","male","manufacturing","medium",-2.1046,1e-04
"","IT","male","manufacturing","medium",-1.9675,0.0011
"","IT","male","manufacturing","medium",-1.8991,0.002
"","IT","male","manufacturing","medium",-1.846,0.0029
"","IT","male","manufacturing","medium",-1.7513,0.005
"","IT","male","manufacturing","medium",-1.6374,0.0083
"","IT","male","manufacturing","medium",-1.5792,0.0103
"","IT","male","manufacturing","medium",-1.3528,0.0201
"","IT","male","manufacturing","medium",-1.1812,0.0303
"","IT","male","manufacturing","medium",-1.0548,0.04
"","IT","male","manufacturing","medium",-0.952,0.0501
"","IT","male","manufacturing","medium",-0.8675,0.06
"","IT","male","manufacturing","medium",-0.7929,0.0701
"","IT","male","manufacturing","medium",-0.7309,0.0806
"","IT","male","manufacturing","medium",-0.6828,0.09
"","IT","male","manufacturing","medium",-0.6363,0.1003
"","IT","male","manufacturing","medium",-0.5377,0.1258
"","IT","male","manufacturing","medium",-0.4597,0.15
"","IT","male","manufacturing","medium",-0.3895,0.175
"","IT","male","manufacturing","medium",-0.3269,0.2001
"","IT","male","manufacturing","medium",-0.2148,0.252
"","IT","male","manufacturing","medium",-0.118,0.3026
"","IT","male","manufacturing","medium",-0.034,0.3502
"","IT","male","manufacturing","medium",-0.0015,0.3695
"","IT","male","manufacturing","medium",1e-04,0.3705
"","IT","male","manufacturing","medium",0.0497,0.4007
"","IT","male","manufacturing","medium",0.1273,0.4496
"","IT","male","manufacturing","medium",0.2041,0.5
"","IT","male","manufacturing","medium",0.2799,0.5515
"","IT","male","manufacturing","medium",0.3541,0.6041
"","IT","male","manufacturing","medium",0.4177,0.6505
"","IT","male","manufacturing","medium",0.4847,0.7004
"","IT","male","manufacturing","medium",0.6147,0.8005
"","IT","male","manufacturing","medium",0.7443,0.9036
"","IT","male","manufacturing","medium",0.8642,1.0019
"","IT","male","manufacturing","medium",0.9852,1.1033
"","IT","male","manufacturing","medium",1.1016,1.2043
"","IT","male","manufacturing","medium",1.2262,1.3148
"","IT","male","manufacturing","medium",1.3233,1.4023
"","IT","male","manufacturing","medium",1.552,1.6112
"","IT","male","manufacturing","medium",1.7592,1.8046
"","IT","male","manufacturing","medium",1.9679,2.002
"","IT","male","manufacturing","medium",2.4925,2.5113
"","IT","male","manufacturing","medium",3.1562,3.1662
"","IT","male","manufacturing","medium",4.1774,4.1819
"","IT","male","manufacturing","medium",5.058,5.0601
"","IT","male","manufacturing","medium",5.4081,5.4097
"","IT","male","manufacturing","medium",6.1191,6.1197
"","IT","male","manufacturing","medium",6.9186,6.9186
"","IT","male","manufacturing","high",-1.6358,0
"","IT","male","manufacturing","high",-1.5623,0.0011
"","IT","male","manufacturing","high",-1.2252,0.0105
"","IT","male","manufacturing","high",-1.0002,0.0248
"","IT","male","manufacturing","high",-0.8832,0.0365
"","IT","male","manufacturing","high",-0.8326,0.0421
"","IT","male","manufacturing","high",-0.7787,0.0509
"","IT","male","manufacturing","high",-0.7336,0.0601
"","IT","male","manufacturing","high",-0.6288,0.0842
"","IT","male","manufacturing","high",-0.5452,0.1056
"","IT","male","manufacturing","high",-0.4879,0.1222
"","IT","male","manufacturing","high",-0.4307,0.1417
"","IT","male","manufacturing","high",-0.3803,0.161
"","IT","male","manufacturing","high",-0.325,0.1844
"","IT","male","manufacturing","high",-0.2864,0.2016
"","IT","male","manufacturing","high",-0.2473,0.2206
"","IT","male","manufacturing","high",-0.1884,0.2503
"","IT","male","manufacturing","high",-0.0798,0.3076
"","IT","male","manufacturing","high",0.0017,0.3526
"","IT","male","manufacturing","high",0.0893,0.4054
"","IT","male","manufacturing","high",0.2397,0.5043
"","IT","male","manufacturing","high",0.3797,0.607
"","IT","male","manufacturing","high",0.5082,0.7071
"","IT","male","manufacturing","high",0.646,0.8229
"","IT","male","manufacturing","high",0.8715,1.0224
"","IT","male","manufacturing","high",1.3437,1.4475
"","IT","male","manufacturing","high",1.9522,2.0092
"","IT","male","manufacturing","high",2.6354,2.6575
"","IT","male","manufacturing","high",3.1683,3.1794
"","IT","male","manufacturing","high",3.3444,3.3535
"","IT","male","manufacturing","high",5.3293,5.3293
"","IT","female","manufacturing","low",-2.0427,0
"","IT","female","manufacturing","low",-2.0128,1e-04
"","IT","female","manufacturing","low",-1.8746,0.0013
"","IT","female","manufacturing","low",-1.7991,0.0026
"","IT","female","manufacturing","low",-1.738,0.004
"","IT","female","manufacturing","low",-1.5472,0.0107
"","IT","female","manufacturing","low",-1.3036,0.0253
"","IT","female","manufacturing","low",-1.2366,0.0305
"","IT","female","manufacturing","low",-1.1173,0.0425
"","IT","female","manufacturing","low",-1.0522,0.05
"","IT","female","manufacturing","low",-0.953,0.0632
"","IT","female","manufacturing","low",-0.8962,0.0714
"","IT","female","manufacturing","low",-0.7603,0.094
"","IT","female","manufacturing","low",-0.7244,0.1007
"","IT","female","manufacturing","low",-0.6287,0.1212
"","IT","female","manufacturing","low",-0.547,0.1412
"","IT","female","manufacturing","low",-0.4698,0.1624
"","IT","female","manufacturing","low",-0.4022,0.1827
"","IT","female","manufacturing","low",-0.3485,0.2
"","IT","female","manufacturing","low",-0.208,0.2529
"","IT","female","manufacturing","low",-0.0984,0.3014
"","IT","female","manufacturing","low",-0.0026,0.3498
"","IT","female","manufacturing","low",0.003,0.3528
"","IT","female","manufacturing","low",0.0107,0.3569
"","IT","female","manufacturing","low",0.0873,0.4003
"","IT","female","manufacturing","low",0.1746,0.4554
"","IT","female","manufacturing","low",0.2447,0.502
"","IT","female","manufacturing","low",0.387,0.6019
"","IT","female","manufacturing","low",0.5213,0.704
"","IT","female","manufacturing","low",0.6805,0.8328
"","IT","female","manufacturing","low",0.8931,1.0119
"","IT","female","manufacturing","low",0.9981,1.1037
"","IT","female","manufacturing","low",1.1164,1.2094
"","IT","female","manufacturing","low",1.3374,1.4128
"","IT","female","manufacturing","low",1.5807,1.6406
"","IT","female","manufacturing","low",1.7722,1.821
"","IT","female","manufacturing","low",2.0136,2.0513
"","IT","female","manufacturing","low",2.3481,2.3741
"","IT","female","manufacturing","low",2.7641,2.7802
"","IT","female","manufacturing","low",2.8356,2.8506
"","IT","female","manufacturing","low",2.9672,2.9807
"","IT","female","manufacturing","low",6.107,6.107
"","IT","female","manufacturing","medium",-2.277,0
"","IT","female","manufacturing","medium",-2.245,1e-04
"","IT","female","manufacturing","medium",-2.1883,5e-04
"","IT","female","manufacturing","medium",-2.1377,0.0011
"","IT","female","manufacturing","medium",-2.0842,0.002
"","IT","female","manufacturing","medium",-1.9895,0.0043
"","IT","female","manufacturing","medium",-1.9688,0.005
"","IT","female","manufacturing","medium",-1.8389,0.0102
"","IT","female","manufacturing","medium",-1.535,0.0239
"","IT","female","manufacturing","medium",-1.3808,0.0321
"","IT","female","manufacturing","medium",-1.2587,0.0402
"","IT","female","manufacturing","medium",-1.1424,0.0504
"","IT","female","manufacturing","medium",-1.0393,0.061
"","IT","female","manufacturing","medium",-0.952,0.0709
"","IT","female","manufacturing","medium",-0.8791,0.0801
"","IT","female","manufacturing","medium",-0.8083,0.0909
"","IT","female","manufacturing","medium",-0.7538,0.1007
"","IT","female","manufacturing","medium",-0.6581,0.1201
"","IT","female","manufacturing","medium",-0.5717,0.1402
"","IT","female","manufacturing","medium",-0.4973,0.1611
"","IT","female","manufacturing","medium",-0.4362,0.1802
"","IT","female","manufacturing","medium",-0.377,0.2002
"","IT","female","manufacturing","medium",-0.321,0.2209
"","IT","female","manufacturing","medium",-0.2616,0.2444
"","IT","female","manufacturing","medium",-0.2117,0.2659
"","IT","female","manufacturing","medium",-0.1349,0.3014
"","IT","female","manufacturing","medium",-0.0358,0.3526
"","IT","female","manufacturing","medium",-0.0038,0.3701
"","IT","female","manufacturing","medium",0.0097,0.3777
"","IT","female","manufacturing","medium",0.0504,0.4012
"","IT","female","manufacturing","medium",0.1444,0.4576
"","IT","female","manufacturing","medium",0.2129,0.5007
"","IT","female","manufacturing","medium",0.2921,0.5529
"","IT","female","manufacturing","medium",0.3619,0.6006
"","IT","female","manufacturing","medium",0.4996,0.7001
"","IT","female","manufacturing","medium",0.6356,0.8038
"","IT","female","manufacturing","medium",0.8925,1.0125
"","IT","female","manufacturing","medium",1.1587,1.2406
"","IT","female","manufacturing","medium",1.4601,1.5107
"","IT","female","manufacturing","medium",1.7187,1.7542
"","IT","female","manufacturing","medium",1.9841,2.0101
"","IT","female","manufacturing","medium",2.5168,2.5307
"","IT","female","manufacturing","medium",3.3064,3.3118
"","IT","female","manufacturing","medium",4.1249,4.1282
"","IT","female","manufacturing","medium",6.3384,6.3384
"","IT","female","manufacturing","high",-1.7955,0
"","IT","female","manufacturing","high",-1.4307,0.0014
"","IT","female","manufacturing","high",-1.1324,0.0106
"","IT","female","manufacturing","high",-0.948,0.0213
"","IT","female","manufacturing","high",-0.8577,0.0312
"","IT","female","manufacturing","high",-0.8069,0.0401
"","IT","female","manufacturing","high",-0.7448,0.0528
"","IT","female","manufacturing","high",-0.7123,0.0605
"","IT","female","manufacturing","high",-0.6887,0.0671
"","IT","female","manufacturing","high",-0.6363,0.0823
"","IT","female","manufacturing","high",-0.5959,0.0951
"","IT","female","manufacturing","high",-0.5751,0.1023
"","IT","female","manufacturing","high",-0.5109,0.1253
"","IT","female","manufacturing","high",-0.4248,0.1597
"","IT","female","manufacturing","high",-0.3229,0.2043
"","IT","female","manufacturing","high",-0.2235,0.2532
